Date,Region,Total_State_Infections,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ
2024-04-20,MN,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,4,0,9,0,924,81,7,65,32,49,78,0,63,6,481,222,25,3,0,241,0,34,34,0,9,123,23,34,3,19,0,0,0,0,0,0,0,0,19,0,0,0,13,13,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,64,5,0,0,0,0
2024-04-21,MN,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,4,0,9,0,859,77,7,60,29,46,71,0,59,5,470,200,26,4,0,233,0,35,36,0,10,116,22,30,4,19,0,0,0,0,0,0,0,0,19,0,0,0,12,12,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,62,5,0,0,0,0
2024-04-22,MN,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,4,0,9,0,800,74,7,56,27,44,65,0,55,4,459,180,26,4,0,226,0,37,37,0,10,109,20,27,4,18,0,0,0,0,0,0,0,0,19,0,0,0,10,12,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0
2024-04-23,MN,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,5,0,8,0,755,72,7,53,26,43,60,0,52,3,455,164,27,4,0,222,0,39,38,0,11,104,19,25,4,18,0,0,0,0,0,0,0,0,19,0,0,0,9,11,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,59,6,0,0,0,0
2024-04-24,MN,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,8,0,724,71,7,51,24,42,56,0,50,3,458,151,28,4,0,221,0,41,40,0,12,100,18,23,5,17,0,0,0,0,0,0,0,0,19,0,0,0,9,11,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,59,6,0,0,0,0
2024-04-25,MN,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,8,0,706,71,7,49,24,42,53,0,49,2,469,141,29,5,0,224,0,44,42,0,13,99,18,21,5,18,0,0,0,0,0,0,0,0,20,0,0,0,8,11,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,60,7,0,0,0,0
2024-04-26,MN,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,8,0,698,72,7,48,23,43,51,0,48,2,486,132,31,5,0,231,0,48,45,0,14,99,18,20,6,18,0,0,0,0,0,0,0,0,21,0,0,0,8,11,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,61,7,0,0,0,0
2024-04-27,MN,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,696,74,8,48,23,44,49,0,48,1,508,125,34,6,0,239,0,52,49,0,15,100,18,19,6,19,0,0,0,0,0,0,0,0,22,0,0,0,7,11,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,64,8,0,0,0,0
2024-04-28,MN,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,676,74,7,46,29,47,47,0,47,2,490,126,40,6,1,244,0,56,58,0,15,100,20,18,6,21,0,0,0,0,0,0,0,0,21,0,0,0,7,11,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0
2024-04-29,MN,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,643,72,6,43,33,49,44,0,45,3,463,124,45,6,2,243,0,59,65,0,15,97,23,17,6,22,0,1,0,0,0,0,0,0,20,0,0,0,6,11,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,56,12,0,0,0,0
2024-04-30,MN,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,620,71,6,40,38,52,41,0,44,3,443,124,50,6,4,245,0,62,73,0,15,97,25,17,6,24,0,1,0,0,0,0,0,0,19,0,0,0,5,12,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,52,14,0,0,0,0
2024-05-01,MN,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,606,72,5,38,44,55,39,0,43,4,429,125,56,6,5,251,0,66,82,0,15,97,28,17,6,26,0,1,0,0,0,0,0,0,19,0,0,0,5,12,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,50,16,0,0,0,0
2024-05-02,MN,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,600,73,5,37,50,59,38,0,43,5,421,129,63,7,6,260,0,71,92,0,16,99,31,17,7,28,0,2,0,0,0,0,0,0,19,0,0,0,5,12,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0
2024-05-03,MN,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,601,75,4,36,57,64,37,0,43,6,418,134,71,7,8,274,0,77,103,0,16,102,35,17,7,31,0,2,0,0,0,0,0,0,19,0,0,0,4,13,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,46,22,0,0,0,0
2024-05-04,MN,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,609,78,4,35,66,70,36,0,44,7,419,140,80,8,9,291,0,85,117,0,17,107,39,17,8,35,0,3,0,0,0,0,0,0,19,0,0,0,4,14,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,45,25,0,0,0,0
2024-05-05,MN,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,623,83,4,34,75,78,36,0,46,8,424,149,91,8,11,312,0,93,133,0,18,112,44,18,8,39,0,3,0,0,0,0,0,0,19,0,0,0,3,15,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,44,28,0,0,0,0
2024-05-06,MN,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,642,88,3,34,87,86,35,0,47,10,432,160,104,9,13,337,0,104,151,0,20,120,50,18,9,44,0,4,0,0,0,0,0,0,20,0,0,0,3,16,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,43,33,0,0,0,0
2024-05-07,MN,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,652,92,3,33,97,94,34,0,48,11,433,169,116,10,15,359,0,114,169,0,21,125,56,19,9,48,0,5,0,0,0,0,0,0,20,0,0,0,3,17,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,41,37,0,0,0,0
2024-05-08,MN,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,653,95,2,31,108,102,33,0,49,12,428,176,128,10,17,378,0,122,186,0,22,130,62,19,10,52,0,5,0,0,0,0,0,0,20,0,0,0,2,18,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,39,41,0,0,0,0
2024-05-09,MN,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,647,98,1,29,118,108,31,0,49,14,418,182,139,11,19,394,0,130,202,0,22,133,67,19,10,56,0,6,0,0,0,0,0,0,20,0,0,0,1,19,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,36,45,0,0,0,0
2024-05-10,MN,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,631,99,1,27,126,113,28,0,48,15,401,185,148,11,21,404,0,137,215,0,23,135,71,19,11,59,0,6,0,0,0,0,0,0,20,0,0,0,1,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,33,48,0,0,0,0
2024-05-11,MN,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,605,98,0,24,132,116,25,0,47,16,378,185,154,11,22,407,0,141,225,0,23,134,74,18,11,62,0,7,0,0,0,0,0,0,19,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,29,50,0,0,0,0
2024-05-12,MN,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,605,99,1,27,132,123,29,0,46,16,390,183,166,16,26,431,3,152,256,0,24,135,77,17,13,72,0,8,0,1,0,0,0,0,22,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,29,50,0,0,0,0
2024-05-13,MN,3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,631,106,2,32,137,136,35,0,46,16,421,190,186,21,31,476,7,172,302,0,27,142,84,18,16,88,0,9,0,2,0,0,0,0,27,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,30,51,0,0,0,0
2024-05-14,MN,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,641,109,4,37,139,146,40,0,45,17,442,191,204,27,35,513,11,190,346,0,30,145,90,17,19,103,0,10,0,3,0,0,0,0,32,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,31,51,0,0,0,0
2024-05-15,MN,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,636,111,5,41,137,154,46,0,42,16,456,188,218,33,40,541,15,205,386,0,32,145,93,16,21,117,0,10,0,4,0,0,0,0,37,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,31,50,0,0,0,0
2024-05-16,MN,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,618,110,7,45,133,159,50,0,39,16,461,181,230,39,43,561,19,216,421,0,34,143,96,15,24,130,0,11,0,5,0,0,0,0,41,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,30,48,0,0,0,0
2024-05-17,MN,3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,593,108,8,48,127,163,54,0,35,15,461,172,239,45,47,576,23,226,453,0,35,139,97,13,26,142,0,12,0,6,0,0,0,0,45,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,29,45,0,0,0,0
2024-05-18,MN,4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,565,106,10,52,121,167,58,0,31,15,460,162,247,50,51,589,28,236,484,0,36,134,98,12,29,154,0,12,0,7,0,0,0,0,49,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,28,42,0,0,0,0
2024-05-19,MN,4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,537,103,11,55,114,170,63,0,27,14,459,151,256,56,54,602,32,245,516,0,38,129,99,10,31,166,0,13,0,8,0,0,0,0,54,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,27,39,0,0,0,0
2024-05-20,MN,4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,507,101,13,59,107,173,67,0,23,13,457,140,265,61,58,615,36,254,548,0,39,123,100,9,33,177,0,13,0,9,0,0,0,0,58,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,35,0,0,0,0
2024-05-21,MN,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,483,99,14,63,102,179,72,0,19,12,461,131,277,68,62,636,41,267,588,0,41,120,102,7,36,192,0,14,0,10,0,0,0,0,63,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,32,0,0,0,0
2024-05-22,MN,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,464,99,16,69,97,187,78,0,14,12,471,123,293,76,67,666,47,284,637,0,43,117,106,6,40,210,0,15,0,11,0,0,0,0,69,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0,0
2024-05-23,MN,4546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,447,100,19,75,93,198,86,0,10,11,486,115,314,85,74,705,54,306,696,0,46,115,111,4,44,231,0,16,0,13,0,0,0,0,76,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0,0
2024-05-24,MN,4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,431,101,21,83,88,211,95,0,5,11,505,107,338,95,81,751,61,330,765,0,49,114,117,2,49,256,0,18,0,15,0,0,0,0,84,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0
2024-05-25,MN,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,103,24,91,84,225,104,0,0,10,527,98,365,107,90,803,70,358,843,0,53,113,124,0,54,284,0,19,0,17,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0
2024-05-26,MN,5094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,103,24,91,90,220,104,0,0,11,517,93,368,110,86,786,69,368,868,4,51,109,118,0,55,296,0,19,0,23,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0
2024-05-27,MN,4882,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,98,23,86,92,206,99,0,0,11,483,84,354,107,79,733,65,361,852,8,47,100,108,0,52,294,0,19,0,28,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0,0
2024-05-28,MN,4699,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,94,22,82,93,193,94,0,0,12,453,76,342,105,73,686,62,355,839,12,43,93,98,0,51,293,0,18,0,32,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0,0
2024-05-29,MN,4545,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,90,21,79,95,181,90,0,0,12,427,68,331,104,67,644,59,351,830,15,39,86,89,0,49,293,0,17,0,36,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0
2024-05-30,MN,4418,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,87,20,76,98,171,87,0,0,12,404,61,323,103,62,608,57,349,825,18,36,80,81,0,48,295,0,17,0,40,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0
2024-05-31,MN,4321,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,85,19,74,100,163,84,0,0,12,385,55,317,102,57,577,55,348,824,22,33,74,74,0,47,297,0,17,0,44,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,0,0
2024-06-01,MN,4237,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,83,19,72,103,155,81,0,0,13,366,49,311,102,53,548,53,349,826,25,31,69,68,0,46,301,0,16,0,48,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,0,0,0,0
2024-06-02,MN,4343,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,84,19,73,110,154,82,0,0,14,365,46,320,107,51,543,53,365,864,29,30,67,64,0,48,318,0,17,0,54,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,0,0,0,0
2024-06-03,MN,4648,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,89,20,77,123,159,87,0,0,15,379,44,343,116,51,562,56,398,944,35,29,68,63,0,51,350,0,18,0,63,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,0,0
2024-06-04,MN,4851,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,93,20,80,134,161,90,0,0,17,383,41,359,123,49,566,58,423,1005,40,28,67,60,0,53,376,0,19,0,72,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,0,0,0,0
2024-06-05,MN,4953,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,94,21,81,142,159,91,0,0,18,379,36,368,128,47,558,58,440,1046,45,27,64,55,0,55,394,0,19,0,79,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,0,0,0,0
2024-06-06,MN,4953,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,94,20,80,148,153,90,0,0,18,367,30,369,130,43,537,57,449,1066,49,24,60,50,0,55,405,0,19,0,84,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,0,0,0,0
2024-06-07,MN,4856,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,91,20,78,150,145,87,0,0,19,347,25,363,129,38,506,55,448,1065,52,22,55,43,0,54,407,0,19,0,88,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,0,0,0,0
2024-06-08,MN,4682,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,88,19,75,150,134,83,0,0,18,323,18,351,127,34,469,53,439,1046,54,19,49,36,0,52,403,0,18,0,90,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,0,0,0,0
